DLiP-ID	DLiP-Mol-ID	Vendor-ID	Standard Inchi(RDKit)	Standard Inchi Key(RDKit)	Canonical SMILES(RDKit)	SMILES(SDF)	MW(SDF)	MW(RDKit)	MW Monoisotopic(RDKit)	MolLogP(RDKit)	XLogP(SDF)	XLogP(CDK)	ALogP(SDF)	Num H Acceptors(SDF)	nHAcceptors(SDF)	HBA(RDKit)	HBA Lipinski(RDKit)	Num H Donors(SDF)	nHDonors(SDF)	HBD(RDKit)	HBD Lipinski(RDKit)	PSA(SDF)	PSA(RDKit)	RO3 Pass	Num RO5 Violations	Num Lipinski RO5 Violations	nBonds(SDF)	nRigidBonds(SDF)	nRotatableBonds(SDF)	nRotatableBonds(RDKit)	nRings(SDF)	nRings(RDKit)	Aromatic Rings(RDKit)	nAtoms(SDF)	Heavy Atoms(RDKit)	QED Weighted(RDKit)	Molecular Formula(SDF)	PPI Type(SDF)	PDB ID(SDF)	Receptor Chain(SDF)	Protein Name Receptor(SDF)	Peptide Chain(SDF)	Protein Name Peptide(SDF)	ELM ID(SDF)	Motif Sequence(SDF)	Physical Form Apperance(SDF)	Quantity of Sample mg(SDF)	Box Num(SDF)	Box Position(SDF)	fCsp3(SDF)	nCarbons(SDF)	nHetAtoms(SDF)	nHalide(SDF)	Year(SDF)	error
J0009D	27079		InChI=1S/C37H49ClN6O5S/c1-4-32(45)39-29(22-33-40-27-17-16-24(38)21-31(27)50-33)36(47)43-34(23-11-5-6-12-23)37(48)42-28(14-9-10-19-44(2)3)35(46)41-26-18-20-49-30-15-8-7-13-25(26)30/h7-8,13,15-17,21,23,26,28-29,34H,4-6,9-12,14,18-20,22H2,1-3H3,(H,39,45)(H,41,46)(H,42,48)(H,43,47)/t26-,28+,29+,34+/m1/s1	YRMLECTXXSIJKH-NCCYANEESA-N	CCC(=O)N[C@@H](Cc1nc2ccc(Cl)cc2s1)C(=O)N[C@H](C(=O)N[C@@H](CCCCN(C)C)C(=O)N[C@@H]1CCOc2ccccc21)C1CCCC1		None	725.356	724.317367348	4.9187	None	4.499	None	None	None	8	11	None	None	4	4	None	141.76		1	2	None	None	None	16	None	5	3	None	50	0.153840500787784											None			None	None	None	None		
J0009E	27080		InChI=1S/C23H23N5O3S/c29-21(26-13-22(30)31)14-28-10-8-15-5-6-17(11-20(15)28)27-23(32)24-9-7-16-12-25-19-4-2-1-3-18(16)19/h1-6,8,10-12,25H,7,9,13-14H2,(H,26,29)(H,30,31)(H2,24,27,32)	GOWQIHZCRGJRIM-UHFFFAOYSA-N	O=C(O)CNC(=O)Cn1ccc2ccc(NC(=S)NCCc3c[nH]c4ccccc34)cc21		None	449.536	449.152160596	2.8525	None	2.678	None	None	None	4	8	None	None	5	5	None	111.18		0	0	None	None	None	8	None	4	4	None	32	0.264655192695103											None			None	None	None	None		
J0009F	27081		InChI=1S/C28H34N6O2S/c1-32-11-13-33(14-12-32)17-21-18-34(19-27(35)36-2)26-15-22(7-8-24(21)26)31-28(37)29-10-9-20-16-30-25-6-4-3-5-23(20)25/h3-8,15-16,18,30H,9-14,17,19H2,1-2H3,(H2,29,31,37)	BHDWOYPWRVTSPF-UHFFFAOYSA-N	COC(=O)Cn1cc(CN2CCN(C)CC2)c2ccc(NC(=S)NCCc3c[nH]c4ccccc34)cc21		None	518.687	518.246395328	3.5721	None	3.176	None	None	None	6	8	None	None	3	3	None	77.56		1	1	None	None	None	8	None	5	4	None	37	0.243185549376232											None			None	None	None	None		
J000A0	27102		InChI=1S/C35H27F2N5O2/c36-25-11-14-28-31(21-25)40-34(27-5-1-2-6-29(27)37)41(35(28)43)19-20-44-26-12-9-24(10-13-26)33-39-30-7-3-4-8-32(30)42(33)22-23-15-17-38-18-16-23/h1-18,21,34,40H,19-20,22H2	UPNDVCGLYZVLII-UHFFFAOYSA-N	O=C1c2ccc(F)cc2NC(c2ccccc2F)N1CCOc1ccc(-c2nc3ccccc3n2Cc2ccncc2)cc1		None	587.63	587.213281544	7.07030000000001	None	7.014	None	None	None	6	7	None	None	1	1	None	72.28		2	2	None	None	None	8	None	7	6	None	44	0.206298514753005											None			None	None	None	None		
J000A1	27103		InChI=1S/C35H27ClFN5O2/c36-25-11-14-28-31(21-25)40-34(27-5-1-2-6-29(27)37)41(35(28)43)19-20-44-26-12-9-24(10-13-26)33-39-30-7-3-4-8-32(30)42(33)22-23-15-17-38-18-16-23/h1-18,21,34,40H,19-20,22H2	GOLRKXKHXZGFPK-UHFFFAOYSA-N	O=C1c2ccc(Cl)cc2NC(c2ccccc2F)N1CCOc1ccc(-c2nc3ccccc3n2Cc2ccncc2)cc1		None	604.085	603.183731004	7.58460000000001	None	7.475	None	None	None	6	7	None	None	1	1	None	72.28		2	2	None	None	None	8	None	7	6	None	44	0.194087798283802											None			None	None	None	None		
J000A2	27104		InChI=1S/C36H30FN5O3/c1-44-27-14-15-29-32(22-27)40-35(28-6-2-3-7-30(28)37)41(36(29)43)20-21-45-26-12-10-25(11-13-26)34-39-31-8-4-5-9-33(31)42(34)23-24-16-18-38-19-17-24/h2-19,22,35,40H,20-21,23H2,1H3	HDCVMEWQIYGMCQ-UHFFFAOYSA-N	COc1ccc2c(c1)NC(c1ccccc1F)N(CCOc1ccc(-c3nc4ccccc4n3Cc3ccncc3)cc1)C2=O		None	599.666	599.23326804	6.93980000000001	None	6.768	None	None	None	7	8	None	None	1	1	None	81.51		2	2	None	None	None	9	None	7	6	None	45	0.19397830642184											None			None	None	None	None		
J000A3	27105		InChI=1S/C35H27FN4O2/c36-29-14-6-4-12-27(29)34-37-30-15-7-5-13-28(30)35(41)40(34)25-18-20-26(21-19-25)42-23-22-39-32-17-9-8-16-31(32)38-33(39)24-10-2-1-3-11-24/h1-21,34,37H,22-23H2	OBZHLJBNOITXDF-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1c1ccc(OCCn2c(-c3ccccc3)nc3ccccc32)cc1		None	554.625	554.211804324	7.69250000000001	None	7.961	None	None	None	5	6	None	None	1	1	None	59.39		2	2	None	None	None	7	None	7	6	None	42	0.219799262834449											None			None	None	None	None		
J000A4	27106		InChI=1S/C30H25FN4O2/c1-20-32-27-12-6-7-13-28(27)34(20)18-19-37-22-16-14-21(15-17-22)35-29(23-8-2-4-10-25(23)31)33-26-11-5-3-9-24(26)30(35)36/h2-17,29,33H,18-19H2,1H3	RHWBLSQFORRSET-UHFFFAOYSA-N	Cc1nc2ccccc2n1CCOc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1		None	492.554	492.19615426	6.33392	None	6.244	None	None	None	5	6	None	None	1	1	None	59.39		1	1	None	None	None	6	None	6	5	None	37	0.300787011215116											None			None	None	None	None		
J000A5	27107		InChI=1S/C34H27N5O2/c40-34-27-12-4-5-13-28(27)36-33(30-15-8-9-21-35-30)39(34)25-17-19-26(20-18-25)41-23-22-38-31-16-7-6-14-29(31)37-32(38)24-10-2-1-3-11-24/h1-21,33,36H,22-23H2	DACOWXGRVXSCTE-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccn2)N1c1ccc(OCCn2c(-c3ccccc3)nc3ccccc32)cc1		None	537.623	537.216475104	6.94840000000001	None	6.637	None	None	None	6	7	None	None	1	1	None	72.28		2	2	None	None	None	7	None	7	6	None	41	0.238648327492668											None			None	None	None	None		
J000A6	27108		InChI=1S/C31H25FN4O2/c32-27-12-6-4-10-25(27)30-34-28-13-7-5-11-26(28)31(37)36(30)23-14-16-24(17-15-23)38-21-20-35-19-18-33-29(35)22-8-2-1-3-9-22/h1-19,30,34H,20-21H2	MIOZHMTXBZWSPZ-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1c1ccc(OCCn2ccnc2-c2ccccc2)cc1		None	504.565	504.19615426	6.53930000000001	None	6.606	None	None	None	5	6	None	None	1	1	None	59.39		2	2	None	None	None	7	None	6	5	None	38	0.273477028830688											None			None	None	None	None		
J000A7	27109		InChI=1S/C26H23FN4O2/c1-18-28-14-15-30(18)16-17-33-20-12-10-19(11-13-20)31-25(21-6-2-4-8-23(21)27)29-24-9-5-3-7-22(24)26(31)32/h2-15,25,29H,16-17H2,1H3	RAFVQLVWUHNQIA-UHFFFAOYSA-N	Cc1nccn1CCOc1ccc(N2C(=O)c3ccccc3NC2c2ccccc2F)cc1		None	442.494	442.180504196	5.18072	None	4.889	None	None	None	5	6	None	None	1	1	None	59.39		1	1	None	None	None	6	None	5	4	None	33	0.447021166736377											None			None	None	None	None		
J000A8	27110		InChI=1S/C25H21FN4O2/c26-22-7-3-1-5-20(22)24-28-23-8-4-2-6-21(23)25(31)30(24)18-9-11-19(12-10-18)32-16-15-29-14-13-27-17-29/h1-14,17,24,28H,15-16H2	GOYQSZDDVHPFEI-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1c1ccc(OCCn2ccnc2)cc1		None	428.467	428.164854132	4.8723	None	4.653	None	None	None	5	6	None	None	1	1	None	59.39		0	0	None	None	None	6	None	5	4	None	32	0.475957710220056											None			None	None	None	None		
J000A9	27111		InChI=1S/C30H25N5O2/c36-30-25-10-4-5-11-26(25)33-29(27-12-6-7-17-31-27)35(30)23-13-15-24(16-14-23)37-21-20-34-19-18-32-28(34)22-8-2-1-3-9-22/h1-19,29,33H,20-21H2	SCNARQDQCXUMMZ-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccn2)N1c1ccc(OCCn2ccnc2-c2ccccc2)cc1		None	487.563	487.20082504	5.7952	None	5.282	None	None	None	6	7	None	None	1	1	None	72.28		1	1	None	None	None	7	None	6	5	None	37	0.314377492435357											None			None	None	None	None		
J000AA	27112		InChI=1S/C25H23N5O2/c1-18-26-14-15-29(18)16-17-32-20-11-9-19(10-12-20)30-24(23-8-4-5-13-27-23)28-22-7-3-2-6-21(22)25(30)31/h2-15,24,28H,16-17H2,1H3	JJKUKSUXVBVISR-UHFFFAOYSA-N	Cc1nccn1CCOc1ccc(N2C(=O)c3ccccc3NC2c2ccccn2)cc1		None	425.492	425.185174976	4.43662	None	3.565	None	None	None	6	7	None	None	1	1	None	72.28		0	0	None	None	None	6	None	5	4	None	32	0.494594851001172											None			None	None	None	None		
J000AB	27113		InChI=1S/C24H21N5O2/c30-24-20-5-1-2-6-21(20)27-23(22-7-3-4-12-26-22)29(24)18-8-10-19(11-9-18)31-16-15-28-14-13-25-17-28/h1-14,17,23,27H,15-16H2	HILFCBSUDXXTTG-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccn2)N1c1ccc(OCCn2ccnc2)cc1		None	411.465	411.169524912	4.1282	None	3.329	None	None	None	6	7	None	None	1	1	None	72.28		0	0	None	None	None	6	None	5	4	None	31	0.516568778105694											None			None	None	None	None		
J000AC	27114		InChI=1S/C31H32FN5O/c32-27-13-6-4-11-25(27)30-34-28-14-7-5-12-26(28)31(38)37(30)24-15-20-35(21-16-24)18-8-19-36-22-17-33-29(36)23-9-2-1-3-10-23/h1-7,9-14,17,22,24,30,34H,8,15-16,18-21H2	AOHOWJSDUHMFEU-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	509.629	509.259088864	5.81040000000001	None	5.879	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	38	0.341649524880967											None			None	None	None	None		
J000AD	27115		InChI=1S/C32H34FN5O/c1-23-12-13-29-27(22-23)32(39)38(31(35-29)26-10-5-6-11-28(26)33)25-14-19-36(20-15-25)17-7-18-37-21-16-34-30(37)24-8-3-2-4-9-24/h2-6,8-13,16,21-22,25,31,35H,7,14-15,17-20H2,1H3	GDWOOMXZGAXXHZ-UHFFFAOYSA-N	Cc1ccc2c(c1)C(=O)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C(c1ccccc1F)N2		None	523.656	523.274738928	6.11882000000001	None	6.316	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.317209282835869											None			None	None	None	None		
J000AE	27116		InChI=1S/C32H34FN5O2/c1-40-25-12-13-29-27(22-25)32(39)38(31(35-29)26-10-5-6-11-28(26)33)24-14-19-36(20-15-24)17-7-18-37-21-16-34-30(37)23-8-3-2-4-9-23/h2-6,8-13,16,21-22,24,31,35H,7,14-15,17-20H2,1H3	MLRQNMQYQAGYKY-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C(c1ccccc1F)N2		None	539.655	539.269653548	5.81900000000001	None	5.794	None	None	None	6	7	None	None	1	1	None	62.63		2	2	None	None	None	8	None	6	4	None	40	0.305852167091124											None			None	None	None	None		
J000AF	27117		InChI=1S/C32H34FN5O/c1-23-12-13-27-29(22-23)35-31(26-10-5-6-11-28(26)33)38(32(27)39)25-14-19-36(20-15-25)17-7-18-37-21-16-34-30(37)24-8-3-2-4-9-24/h2-6,8-13,16,21-22,25,31,35H,7,14-15,17-20H2,1H3	JTNPNJLAFLJECX-UHFFFAOYSA-N	Cc1ccc2c(c1)NC(c1ccccc1F)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C2=O		None	523.656	523.274738928	6.11882000000001	None	6.316	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.317209282835869											None			None	None	None	None		
J000B0	27110		InChI=1S/C25H21FN4O2/c26-22-7-3-1-5-20(22)24-28-23-8-4-2-6-21(23)25(31)30(24)18-9-11-19(12-10-18)32-16-15-29-14-13-27-17-29/h1-14,17,24,28H,15-16H2	GOYQSZDDVHPFEI-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1c1ccc(OCCn2ccnc2)cc1		None	428.467	428.164854132	4.8723	None	4.653	None	None	None	5	6	None	None	1	1	None	59.39		0	0	None	None	None	6	None	5	4	None	32	0.475957710220056											None			None	None	None	None		
J000B1	27111		InChI=1S/C30H25N5O2/c36-30-25-10-4-5-11-26(25)33-29(27-12-6-7-17-31-27)35(30)23-13-15-24(16-14-23)37-21-20-34-19-18-32-28(34)22-8-2-1-3-9-22/h1-19,29,33H,20-21H2	SCNARQDQCXUMMZ-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccn2)N1c1ccc(OCCn2ccnc2-c2ccccc2)cc1		None	487.563	487.20082504	5.7952	None	5.282	None	None	None	6	7	None	None	1	1	None	72.28		1	1	None	None	None	7	None	6	5	None	37	0.314377492435357											None			None	None	None	None		
J000B2	27112		InChI=1S/C25H23N5O2/c1-18-26-14-15-29(18)16-17-32-20-11-9-19(10-12-20)30-24(23-8-4-5-13-27-23)28-22-7-3-2-6-21(22)25(30)31/h2-15,24,28H,16-17H2,1H3	JJKUKSUXVBVISR-UHFFFAOYSA-N	Cc1nccn1CCOc1ccc(N2C(=O)c3ccccc3NC2c2ccccn2)cc1		None	425.492	425.185174976	4.43662	None	3.565	None	None	None	6	7	None	None	1	1	None	72.28		0	0	None	None	None	6	None	5	4	None	32	0.494594851001172											None			None	None	None	None		
J000B3	27113		InChI=1S/C24H21N5O2/c30-24-20-5-1-2-6-21(20)27-23(22-7-3-4-12-26-22)29(24)18-8-10-19(11-9-18)31-16-15-28-14-13-25-17-28/h1-14,17,23,27H,15-16H2	HILFCBSUDXXTTG-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccn2)N1c1ccc(OCCn2ccnc2)cc1		None	411.465	411.169524912	4.1282	None	3.329	None	None	None	6	7	None	None	1	1	None	72.28		0	0	None	None	None	6	None	5	4	None	31	0.516568778105694											None			None	None	None	None		
J000B4	27114		InChI=1S/C31H32FN5O/c32-27-13-6-4-11-25(27)30-34-28-14-7-5-12-26(28)31(38)37(30)24-15-20-35(21-16-24)18-8-19-36-22-17-33-29(36)23-9-2-1-3-10-23/h1-7,9-14,17,22,24,30,34H,8,15-16,18-21H2	AOHOWJSDUHMFEU-UHFFFAOYSA-N	O=C1c2ccccc2NC(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	509.629	509.259088864	5.81040000000001	None	5.879	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	38	0.341649524880967											None			None	None	None	None		
J000B5	27115		InChI=1S/C32H34FN5O/c1-23-12-13-29-27(22-23)32(39)38(31(35-29)26-10-5-6-11-28(26)33)25-14-19-36(20-15-25)17-7-18-37-21-16-34-30(37)24-8-3-2-4-9-24/h2-6,8-13,16,21-22,25,31,35H,7,14-15,17-20H2,1H3	GDWOOMXZGAXXHZ-UHFFFAOYSA-N	Cc1ccc2c(c1)C(=O)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C(c1ccccc1F)N2		None	523.656	523.274738928	6.11882000000001	None	6.316	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.317209282835869											None			None	None	None	None		
J000B6	27116		InChI=1S/C32H34FN5O2/c1-40-25-12-13-29-27(22-25)32(39)38(31(35-29)26-10-5-6-11-28(26)33)24-14-19-36(20-15-24)17-7-18-37-21-16-34-30(37)23-8-3-2-4-9-23/h2-6,8-13,16,21-22,24,31,35H,7,14-15,17-20H2,1H3	MLRQNMQYQAGYKY-UHFFFAOYSA-N	COc1ccc2c(c1)C(=O)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C(c1ccccc1F)N2		None	539.655	539.269653548	5.81900000000001	None	5.794	None	None	None	6	7	None	None	1	1	None	62.63		2	2	None	None	None	8	None	6	4	None	40	0.305852167091124											None			None	None	None	None		
J000B7	27117		InChI=1S/C32H34FN5O/c1-23-12-13-27-29(22-23)35-31(26-10-5-6-11-28(26)33)38(32(27)39)25-14-19-36(20-15-25)17-7-18-37-21-16-34-30(37)24-8-3-2-4-9-24/h2-6,8-13,16,21-22,25,31,35H,7,14-15,17-20H2,1H3	JTNPNJLAFLJECX-UHFFFAOYSA-N	Cc1ccc2c(c1)NC(c1ccccc1F)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C2=O		None	523.656	523.274738928	6.11882000000001	None	6.316	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.317209282835869											None			None	None	None	None		
J000B8	27118		InChI=1S/C32H34FN5O2/c1-40-25-12-13-27-29(22-25)35-31(26-10-5-6-11-28(26)33)38(32(27)39)24-14-19-36(20-15-24)17-7-18-37-21-16-34-30(37)23-8-3-2-4-9-23/h2-6,8-13,16,21-22,24,31,35H,7,14-15,17-20H2,1H3	VQFOSSICFGIWOC-UHFFFAOYSA-N	COc1ccc2c(c1)NC(c1ccccc1F)N(C1CCN(CCCn3ccnc3-c3ccccc3)CC1)C2=O		None	539.655	539.269653548	5.81900000000001	None	5.794	None	None	None	6	7	None	None	1	1	None	62.63		2	2	None	None	None	8	None	6	4	None	40	0.305852167091124											None			None	None	None	None		
J000B9	27119		InChI=1S/C31H31F2N5O/c32-23-11-12-26-28(21-23)35-30(25-9-4-5-10-27(25)33)38(31(26)39)24-13-18-36(19-14-24)16-6-17-37-20-15-34-29(37)22-7-2-1-3-8-22/h1-5,7-12,15,20-21,24,30,35H,6,13-14,16-19H2	FSTCFHROSAHIKT-UHFFFAOYSA-N	O=C1c2ccc(F)cc2NC(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	527.619	527.249667052	5.94950000000001	None	6.04	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.322831401663055											None			None	None	None	None		
J000BA	27120		InChI=1S/C31H31F2N5O/c32-23-11-12-28-26(21-23)31(39)38(30(35-28)25-9-4-5-10-27(25)33)24-13-18-36(19-14-24)16-6-17-37-20-15-34-29(37)22-7-2-1-3-8-22/h1-5,7-12,15,20-21,24,30,35H,6,13-14,16-19H2	ZCYFSJJCWYZURF-UHFFFAOYSA-N	O=C1c2cc(F)ccc2NC(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	527.619	527.249667052	5.94950000000001	None	6.04	None	None	None	5	6	None	None	1	1	None	53.4		2	2	None	None	None	7	None	6	4	None	39	0.322831401663055											None			None	None	None	None		
J000BB	27121		InChI=1S/C32H33F2N5O/c1-36-29-13-12-24(33)22-27(29)32(40)39(31(36)26-10-5-6-11-28(26)34)25-14-19-37(20-15-25)17-7-18-38-21-16-35-30(38)23-8-3-2-4-9-23/h2-6,8-13,16,21-22,25,31H,7,14-15,17-20H2,1H3	PFFDGKXYFLFAEA-UHFFFAOYSA-N	CN1c2ccc(F)cc2C(=O)N(C2CCN(CCCn3ccnc3-c3ccccc3)CC2)C1c1ccccc1F		None	541.646	541.265317116	5.97380000000001	None	6.723	None	None	None	5	6	None	None	0	0	None	44.61		2	2	None	None	None	7	None	6	4	None	40	0.289116454003933											None			None	None	None	None		
J000BC	27122		InChI=1S/C35H37F2N5O/c36-27-13-14-32-30(23-27)35(43)42(34(41(32)24-25-11-12-25)29-9-4-5-10-31(29)37)28-15-20-39(21-16-28)18-6-19-40-22-17-38-33(40)26-7-2-1-3-8-26/h1-5,7-10,13-14,17,22-23,25,28,34H,6,11-12,15-16,18-21,24H2	WKPRZDBKJBZRJV-UHFFFAOYSA-N	O=C1c2cc(F)ccc2N(CC2CC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	581.711	581.296617244	6.75400000000001	None	7.461	None	None	None	5	6	None	None	0	0	None	44.61		2	2	None	None	None	9	None	7	4	None	43	0.219332023447664											None			None	None	None	None		
J000BD	27123		InChI=1S/C36H39F2N5O/c37-28-14-15-33-31(24-28)36(44)43(35(30-12-4-5-13-32(30)38)42(33)25-26-8-6-9-26)29-16-21-40(22-17-29)19-7-20-41-23-18-39-34(41)27-10-2-1-3-11-27/h1-5,10-15,18,23-24,26,29,35H,6-9,16-17,19-22,25H2	GLCGQTWBUIHJMH-UHFFFAOYSA-N	O=C1c2cc(F)ccc2N(CC2CCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	595.738	595.312267308	7.14410000000001	None	8.03	None	None	None	5	6	None	None	0	0	None	44.61		2	2	None	None	None	9	None	7	4	None	44	0.206336324214492											None			None	None	None	None		
J000BE	27124		InChI=1S/C37H41F2N5O/c38-29-15-16-34-32(25-29)37(45)44(36(31-13-6-7-14-33(31)39)43(34)26-27-9-4-5-10-27)30-17-22-41(23-18-30)20-8-21-42-24-19-40-35(42)28-11-2-1-3-12-28/h1-3,6-7,11-16,19,24-25,27,30,36H,4-5,8-10,17-18,20-23,26H2	UJRQQFXOXAVPBN-UHFFFAOYSA-N	O=C1c2cc(F)ccc2N(CC2CCCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	609.765	609.327917372	7.53420000000001	None	8.599	None	None	None	5	6	None	None	0	0	None	44.61		2	2	None	None	None	9	None	7	4	None	45	0.196819308835339											None			None	None	None	None		
J000BF	27125		InChI=1S/C38H43F2N5O/c39-30-16-17-35-33(26-30)38(46)45(37(32-14-7-8-15-34(32)40)44(35)27-28-10-3-1-4-11-28)31-18-23-42(24-19-31)21-9-22-43-25-20-41-36(43)29-12-5-2-6-13-29/h2,5-8,12-17,20,25-26,28,31,37H,1,3-4,9-11,18-19,21-24,27H2	SWHQLVJHCAPOIO-UHFFFAOYSA-N	O=C1c2cc(F)ccc2N(CC2CCCCC2)C(c2ccccc2F)N1C1CCN(CCCn2ccnc2-c2ccccc2)CC1		None	623.792	623.343567436	7.92430000000001	None	9.168	None	None	None	5	6	None	None	0	0	None	44.61		2	2	None	None	None	9	None	7	4	None	46	0.190060646487805											None			None	None	None	None		
J000C0																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C0
J000C1																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C1
J000C2																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C2
J000C3																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C3
J000C4																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C4
J000C5																																																							404 Client Error: Not Found for url: https://skb-insilico.com/dlip/compound/J000C5
J000C6	27166		InChI=1S/C34H31F2N7O3.2ClH/c35-29-7-4-21(16-30(29)36)27-15-23(5-8-31(27)45-25-10-12-37-18-25)34(44)39-24-6-9-32(46-26-11-13-38-19-26)28(17-24)20-2-1-3-22(14-20)33-40-42-43-41-33;;/h1-9,14-17,25-26,37-38H,10-13,18-19H2,(H,39,44)(H,40,41,42,43);2*1H/t25-,26-;;/m0../s1	FFEPHCHAWQYJQR-HWTGJJCHSA-N	O=C(Nc1ccc(O[C@H]2CC[NH2+]C2)c(-c2cccc(-c3nn[nH]n3)c2)c1)c1ccc(O[C@H]2CC[NH2+]C2)c(-c2ccc(F)c(F)c2)c1.[Cl-].[Cl-]		None	696.586	695.198999716	-2.83179999999999	None	8.322	None	None	None	6	10	None	None	4	6	None	135.24		1	2	None	None	None	9	None	7	5	None	48	0.131434150568327											None			None	None	None	None		
J000C7	27168		InChI=1S/C34H31F2N7O3.2ClH/c35-29-8-5-22(16-30(29)36)27-15-23(6-9-31(27)45-25-11-13-37-18-25)34(44)39-24-7-10-32(46-26-12-14-38-19-26)28(17-24)20-1-3-21(4-2-20)33-40-42-43-41-33;;/h1-10,15-17,25-26,37-38H,11-14,18-19H2,(H,39,44)(H,40,41,42,43);2*1H/t25-,26-;;/m0../s1	LXPRCJXPXKPNAU-HWTGJJCHSA-N	O=C(Nc1ccc(O[C@H]2CC[NH2+]C2)c(-c2ccc(-c3nn[nH]n3)cc2)c1)c1ccc(O[C@H]2CC[NH2+]C2)c(-c2ccc(F)c(F)c2)c1.[Cl-].[Cl-]		None	696.586	695.198999716	-2.83179999999999	None	8.322	None	None	None	6	10	None	None	4	6	None	135.24		1	2	None	None	None	9	None	7	5	None	48	0.131434150568327											None			None	None	None	None		
J000C8	27169		InChI=1S/C34H31F2N7O3.2ClH/c35-29-7-4-21(16-30(29)36)27-15-23(5-8-31(27)45-25-10-12-37-18-25)34(44)39-24-6-9-32(46-26-11-13-38-19-26)28(17-24)20-2-1-3-22(14-20)33-40-42-43-41-33;;/h1-9,14-17,25-26,37-38H,10-13,18-19H2,(H,39,44)(H,40,41,42,43);2*1H/t25-,26+;;/m0../s1	FFEPHCHAWQYJQR-WDBMUBOCSA-N	O=C(Nc1ccc(O[C@@H]2CC[NH2+]C2)c(-c2cccc(-c3nn[nH]n3)c2)c1)c1ccc(O[C@H]2CC[NH2+]C2)c(-c2ccc(F)c(F)c2)c1.[Cl-].[Cl-]		None	696.586	695.198999716	-2.83179999999999	None	8.322	None	None	None	6	10	None	None	4	6	None	135.24		1	2	None	None	None	9	None	7	5	None	48	0.131434150568327											None			None	None	None	None		
J000C9	27171		InChI=1S/C36H33N7O3S.2ClH/c44-36(26-6-8-32(45-28-10-13-37-20-28)30(17-26)24-5-4-22-12-15-47-34(22)18-24)39-27-7-9-33(46-29-11-14-38-21-29)31(19-27)23-2-1-3-25(16-23)35-40-42-43-41-35;;/h1-9,12,15-19,28-29,37-38H,10-11,13-14,20-21H2,(H,39,44)(H,40,41,42,43);2*1H/t28-,29+;;/m0../s1	ATQXLHLDQNXZAH-KKXMJGKMSA-N	O=C(Nc1ccc(O[C@@H]2CC[NH2+]C2)c(-c2cccc(-c3nn[nH]n3)c2)c1)c1ccc(O[C@H]2CC[NH2+]C2)c(-c2ccc3ccsc3c2)c1.[Cl-].[Cl-]		None	716.695	715.18991434	-1.89529999999999	None	8.775	None	None	None	7	10	None	None	4	6	None	135.24		1	2	None	None	None	9	None	8	6	None	49	0.138366247172852											None			None	None	None	None		
