2P2IDB_ID;Family;UniProt;Class;Target;Partner;SuperFamily;SuperFamily_ID;Target_ID;Source;ExpData;PDBProtProt;InstanceID;PDBProtLig;Ligand;ChainID;ResidueNumber;Atoms;HeavyAtoms;MissingHeavyAtoms;MolecularWeight;ObservedFormula;Formula;Type;Covalent;Deposition_Date;Modified_Date;2P2IDB_Date;Name;SystematicName;InChI;InChIKey;SMILES;SDF
30103-0017;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7M2E_YOV;7M2E;YOV;A;3401;38;19;0;306.791;C15 Cl N4 O;C15 H19 Cl N4 O;non-polymer;na;2021-03-16;2022-02-16;2022-09-07;GMOXVZIZCRBKJB-UHFFFAOYSA-N;CN(C)CCc1ccc(cc1)Nc1cnn(C)c(=O)c1Cl;7M2E_YOV_A_3401
30103-0018;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7LP0_P2L;7LP0;P2L;A;3101;32;15;0;256.732;C11 Cl N4 O;C11 H17 Cl N4 O;non-polymer;na;2021-02-11;2022-08-10;2022-12-14;LEPPHANDICKARV-MRVPVSSYSA-N;[C@@H]1(CN(C)CCC1)Nc1cnn(C)c(=O)c1Cl;7LP0_P2L_A_3101
30103-0019;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7LPK_Y9P;7LPK;Y9P;A;3101;26;13;0;228.679;C9 Cl N4 O;C9 H13 Cl N4 O;non-polymer;na;2021-02-12;2022-08-10;2022-12-14;VEVITSUXBQZDFS-ZCFIWIBFSA-N;c1c(c(c(=O)n(C)n1)Cl)N[C@H]1CNCC1;7LPK_Y9P_A_3101
30103-0020;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7LRK_YC4;7LRK;YC4;A;3101;26;13;0;228.679;C9 Cl N4 O;C9 H13 Cl N4 O;non-polymer;na;2021-02-16;2022-08-10;2022-12-14;VEVITSUXBQZDFS-LURJTMIESA-N;Cn1c(=O)c(c(cn1)N[C@H]1CCNC1)Cl;7LRK_YC4_A_3101
30103-0021;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7LRO_YBV;7LRO;YBV;A;3102;23;12;0;214.652;C8 Cl N4 O;C8 H11 Cl N4 O;non-polymer;na;2021-02-17;2022-08-10;2022-12-14;GZHCENKGUMJQPY-UHFFFAOYSA-N;c1c(c(c(=O)n(C)n1)Cl)NC1CNC1;7LRO_YBV_A_3102
30103-0022;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7RWN_7WE;7RWN;7WE;A;3101;35;18;0;292.764;C14 Cl N4 O;C14 H17 Cl N4 O;non-polymer;na;2021-08-20;2022-10-19;2022-12-14;NERLHNQOXJXDPS-UHFFFAOYSA-N;c1(CN(C)C)ccc(cc1)Nc1cnn(C)c(=O)c1Cl;7RWN_7WE_A_3101
30103-0023;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7RWO_7WN;7RWO;7WN;A;3001;33;18;0;290.748;C14 Cl N4 O;C14 H15 Cl N4 O;non-polymer;na;2021-08-20;2022-10-19;2022-12-14;VZQFJJGIJFKMFN-UHFFFAOYSA-N;N1CCc2ccc(cc2C1)Nc1cnn(c(=O)c1Cl)C;7RWO_7WN_A_3001
30103-0024;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7RWP_7WZ;7RWP;7WZ;A;3101;29;16;0;264.711;C12 Cl N4 O;C12 H13 Cl N4 O;non-polymer;na;2021-08-20;2022-10-19;2022-12-14;QKQSWFRGHKVLDP-UHFFFAOYSA-N;C(c1ccc(cc1)Nc1c(c(=O)n(C)nc1)Cl)N;7RWP_7WZ_A_3101
30103-0025;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7RWQ_7XE;7RWQ;7XE;A;3001;33;18;0;290.748;C14 Cl N4 O;C14 H15 Cl N4 O;non-polymer;na;2021-08-20;2022-10-19;2022-12-14;QFMNJCUEVHZUMC-UHFFFAOYSA-N;Cn1c(=O)c(c(cn1)Nc1cc2CCNCc2cc1)Cl;7RWQ_7XE_A_3001
30103-0026;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;8AG2_M1I;8AG2;M1I;A;3001;59;28;0;381.511;C23 N3 O2;C23 H31 N3 O2;non-polymer;na;2022-07-19;2022-08-31;2022-12-14;ASRLBLHATMXGPC-UHFFFAOYSA-N;c1(cc(c(cc1)C1(CC1)N1CCN(CC1)C)OC)c1cn(c(=O)c(c1C)C)C;8AG2_M1I_A_3001
30103-0027;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7F5D_EUO;7F5D;EUO;A;201;34;20;0;302.352;C14 N4 O2 S;C14 H14 N4 O2 S;non-polymer;na;2021-06-21;2022-06-29;2023-09-14;RTONKOFFKFVXAW-UHFFFAOYSA-N;c12c(cc[nH]2)cc(c2cc(nc(n2)S(=O)(=O)C)NC)cc1;7F5D_EUO_A_201
30103-0028;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7F5E_1IY;7F5E;1IY;A;201;50;27;0;397.494;C20 N5 O2 S;C20 H23 N5 O2 S;non-polymer;na;2021-06-21;2022-06-29;2023-09-14;PNAZPTARVAORJD-UHFFFAOYSA-N;c1(nc2c(cc[nH]2)c(c2ccc3c(c2)ccn3CCCN(C)C)n1)S(=O)(=O)C;7F5E_1IY_A_201
30103-0029;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;7VD4_6FI;7VD4;6FI;A;201;48;24;0;364.462;C17 N4 O3 S;C17 H24 N4 O3 S;non-polymer;na;2021-09-06;2022-09-14;2023-09-14;YBXAQIKRNSWPHA-UHFFFAOYSA-N;c1cc(c2cc(nc(n2)S(=O)(=O)C)NC)ccc1OCCCN(C)C;7VD4_6FI_A_201
30103-0030;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;8F6G_XHK;8F6G;XHK;A;3101;32;17;0;278.737;C13 Cl N4 O;C13 H15 Cl N4 O;non-polymer;na;2022-11-16;2024-05-22;2024-12-04;SGIPWPOFBZCITE-UHFFFAOYSA-N;Cn1cnc(c(c1=O)Cl)Nc1ccc(CCN)cc1;8F6G_XHK_A_3101
30103-0031;FALZ/H4;Q12830;3;FALZ;H4;I;301;30103;Homo sapiens;X-RAY DIFFRACTION;3QZV;8OU2_W2W;8OU2;W2W;A;3101;64;36;0;537.609;C26 F N7 O3 S;C26 H28 F N7 O3 S;non-polymer;na;2023-04-21;2024-05-01;2024-12-04;JYTISQGEFSHUIR-UHFFFAOYSA-N;CN1CCN(S(=O)(=O)c2cc(F)c(Nc3c(c(=O)n4c(ccc(c5cn(nc5)C5CC5)c4)n3)C)cc2)CC1;8OU2_W2W_A_3101
30104-0001;GCN5L2/H4;Q92830;3;GCN5L2;H4;I;301;30104;Homo sapiens;X-RAY DIFFRACTION;na;5MLJ_9ST;5MLJ;9ST;A;902;42;21;0;377.279;C17 Br N4 O;C17 H21 Br N4 O;non-polymer;na;2016-12-06;2018-01-24;2022-05-24;VZAFGXCWAWRULT-UONOGXRCSA-N;c1ccccc1[C@H]1C[C@H](CN(C)C1)Nc1cnn(C)c(=O)c1Br;5MLJ_9ST_A_902
30104-0002;GCN5L2/H4;Q92830;3;GCN5L2;H4;I;301;30104;Homo sapiens;X-RAY DIFFRACTION;na;6J3P_B8O;6J3P;B8O;A;900;54;29;0;395.455;C21 N5 O3;C21 H25 N5 O3;non-polymer;na;2019-01-05;2019-05-22;2022-05-24;PUFPGLSWMMJNSE-LSDHHAIUSA-N;[C@H]1(CN(C[C@@H](C1)Nc1n(c(=O)c2c(cc[nH]2)n1)C)C)c1cc2c(cc1)OCCO2;6J3P_B8O_A_900
30407-0001;KIAA1240/H4;Q9ULI0;3;KIAA1240;H4;IV;304;30407;Homo sapiens;X-RAY DIFFRACTION;na;6VEO_YD4;6VEO;YD4;A;1103;68;35;0;511.636;C26 N5 O4 S;C26 H33 N5 O4 S;non-polymer;na;2020-01-02;2020-11-25;2022-05-24;ZIRMKCLZUOCUSC-DHIUTWEWSA-N;O=c1[nH]c2c(cc1C)c(c1cncc(c1)C)cnc2N[C@H]1[C@@H](CNCC1)OCC1CCS(=O)(=O)CC1;6VEO_YD4_A_1103
30803-0001;PB1-2/H3;Q86U86;3;PB1-2;H3;VIII;308;30803;Homo sapiens;X-RAY DIFFRACTION;2KTB;6ZN6_QMT;6ZN6;QMT;A;301;49;27;0;362.425;C21 N4 O2;C21 H22 N4 O2;non-polymer;na;2020-07-06;2021-05-05;2022-05-24;JOLHNCATQIAQLA-MRXNPFEDSA-N;c1(c(N)nnc(c1)c1c(cccc1)O)N1C[C@@H](CCC1)Oc1ccccc1;6ZN6_QMT_A_301
30803-0002;PB1-2/H3;Q86U86;3;PB1-2;H3;VIII;308;30803;Homo sapiens;X-RAY DIFFRACTION;2KTB;6ZNV_QMW;6ZNV;QMW;A;301;39;21;0;286.329;C15 N4 O2;C15 H18 N4 O2;non-polymer;na;2020-07-06;2021-05-05;2022-05-24;IYHIMSKJSRZGKN-UHFFFAOYSA-N;c1(c2c(cccc2)O)cc(N2CCC(CC2)O)c(N)nn1;6ZNV_QMW_A_301
30803-0003;PB1-2/H3;Q86U86;3;PB1-2;H3;VIII;308;30803;Homo sapiens;X-RAY DIFFRACTION;2KTB;8FTA_Y8X;8FTA;Y8X;A;301;30;17;0;272.730;C15 Cl N2 O;C15 H13 Cl N2 O;non-polymer;na;2023-01-11;2024-01-24;2024-06-18;OBDBCXGMLSMARG-AWEZNQCLSA-N;c1c(cc([C@H]2Nc3c(C(=O)N2)c(ccc3)Cl)cc1)C;8FTA_Y8X_A_301
30806-0001;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;3MB4_MB3;3MB4;MB3;A;2;14;5;0;99.131;C5 N O;C5 H9 N O;non-polymer;na;2010-03-25;2017-11-08;2022-05-01;SECXISVLQFMRJM-UHFFFAOYSA-N;CN1CCCC1=O;3MB4_MB3_A_2
30806-0002;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;4Q0N_2XD;4Q0N;2XD;A;802;35;20;0;269.299;C15 N3 O2;C15 H15 N3 O2;non-polymer;na;2014-04-02;2014-05-07;2022-05-01;JCKBNTULKLTRHY-SOFGYWHQSA-N;c1c(C(=O)/C=C/N2Cc3c(CC2)c[nH]n3)c(ccc1)O;4Q0N_2XD_A_802
30806-0003;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;4Q0O_2XC;4Q0O;2XC;A;802;43;22;0;307.386;C20 N O2;C20 H21 N O2;non-polymer;na;2014-04-02;2014-05-07;2022-05-01;DGYJHACBCFLLBR-VSOYFRJCSA-N;c1ccccc1[C@@H]1CN(CCC1)/C=C/C(=O)c1ccccc1O;4Q0O_2XC_A_802
30806-0004;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5E7D_5KL;5E7D;5KL;A;801;26;13;0;191.226;C11 N O2;C11 H13 N O2;non-polymer;na;2015-10-12;2016-10-12;2022-05-01;SVBCOAAIOJDZNC-BQYQJAHWSA-N;CN(C)/C=C/C(=O)c1ccccc1O;5E7D_5KL_A_801
30806-0005;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5FH6_5XM;5FH6;5XM;A;801;41;20;0;283.368;C17 N3 O;C17 H21 N3 O;non-polymer;na;2015-12-21;2016-06-08;2022-05-01;CDOMBRFDONICCK-CYBMUJFWSA-N;C1CCCCN1C[C@H]1CCn2c1nc(=O)c1c2cccc1;5FH6_5XM_A_801
30806-0006;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5FH7_5XL;5FH7;5XL;A;803;31;17;0;275.733;C14 Cl N3 O;C14 H14 Cl N3 O;non-polymer;na;2015-12-21;2016-06-08;2022-05-01;FSTYDISPXAAJMK-UHFFFAOYSA-N;c1cn2c3c(c(ccc3)Cl)c(=O)[nH]c2c1CN(C)C;5FH7_5XL_A_803
30806-0007;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5FH8_5XK;5FH8;5XK;A;801;38;19;0;302.799;C17 Cl N2 O;C17 H19 Cl N2 O;non-polymer;na;2015-12-21;2016-06-08;2022-05-01;JCTQQDJVUAOWPC-UHFFFAOYSA-N;CCC(Cc1ccn2c3c(c(ccc3)Cl)c(=O)[nH]c12)CC;5FH8_5XK_A_801
30806-0008;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5HRV_64C;5HRV;64C;A;801;26;16;0;214.220;C12 N2 O2;C12 H10 N2 O2;non-polymer;na;2016-01-24;2016-10-26;2022-05-01;MKAQORNERCMQLJ-UHFFFAOYSA-N;c12c3ccccc3c(=O)oc1[nH]nc2CC;5HRV_64C_A_801
30806-0009;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5HRW_64E;5HRW;64E;A;801;29;17;0;228.247;C13 N2 O2;C13 H12 N2 O2;non-polymer;na;2016-01-24;2016-10-26;2022-05-01;URRDWILHXUGXPV-UHFFFAOYSA-N;c12c3ccccc3c(=O)oc1[nH]nc2CCC;5HRW_64E_A_801
30806-0010;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5HRX_64F;5HRX;64F;A;803;32;18;0;242.273;C14 N2 O2;C14 H14 N2 O2;non-polymer;na;2016-01-24;2016-10-26;2022-05-01;YKYPXFBQABKRKC-UHFFFAOYSA-N;c12c3ccccc3c(=O)oc1[nH]nc2CCCC;5HRX_64F_A_803
30806-0011;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5II1_6BL;5II1;6BL;A;801;23;15;0;200.193;C11 N2 O2;C11 H8 N2 O2;non-polymer;na;2016-03-01;2016-10-26;2022-05-01;UNIATRJVNFDJDH-UHFFFAOYSA-N;Cc1c2c3ccccc3c(=O)oc2[nH]n1;5II1_6BL_A_801
30806-0012;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5II2_LU2;5II2;LU2;A;803;31;21;0;286.236;C15 O6;C15 H10 O6;non-polymer;na;2016-03-01;2016-10-26;2022-05-01;IQPNAANSBPBGFQ-UHFFFAOYSA-N;c1c(O)cc(O)c2c1oc(cc2=O)c1cc(O)c(O)cc1;5II2_LU2_A_803
30806-0013;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;5IID_6BK;5IID;6BK;A;801;30;20;0;270.237;C15 O5;C15 H10 O5;non-polymer;na;2016-03-01;2018-01-24;2022-05-01;KXPQYWKYYDYOCQ-UHFFFAOYSA-N;Oc1cc(ccc1O)c1oc2c(c(=O)c1)c(ccc2)O;5IID_6BK_A_801
30806-0014;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;6ZS3_FX5;6ZS3;FX5;A;801;38;20;0;272.326;C14 N5 O 1;C14 H18 N5 O 1;non-polymer;na;2020-07-15;2021-05-05;2022-05-01;SZKHGLTYXIDOFH-UHFFFAOYSA-O;c1c(c(ccc1)O)c1cc(c(nn1)N)N1CC[NH2+]CC1;6ZS3_FX5_A_801
30806-0015;PB1-5/H4;Q86U86;3;PB1-5;H4;VIII;308;30806;Homo sapiens;X-RAY DIFFRACTION;na;6ZS4_QP8;6ZS4;QP8;A;801;52;27;0;371.434;C19 N5 O3;C19 H25 N5 O3;non-polymer;na;2020-07-15;2021-05-05;2022-05-01;AQTNUGRRZDRZIA-UHFFFAOYSA-N;c1cccc(c1c1cc(c(nn1)N)N1CCN(CC1)C(=O)OC(C)(C)C)O;6ZS4_QP8_A_801
30105-0001;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;SOLUTION NMR;na;1WUG_NP1;1WUG;NP1;A;201;30;15;0;209.245;C10 N3 O2;C10 H15 N3 O2;non-polymer;na;2004-12-07;2022-03-02;2022-05-24;FKZUPMCBVURANR-UHFFFAOYSA-N;NCCCNc1ccc(cc1[N+](=O)[O-])C;1WUG_NP1_A_201
30105-0002;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;SOLUTION NMR;na;1WUM_NP2;1WUM;NP2;A;201;27;14;0;195.218;C9 N3 O2;C9 H13 N3 O2;non-polymer;na;2004-12-08;2022-03-02;2022-05-24;GVGDDEYVTBKACE-UHFFFAOYSA-N;NCCCNc1ccccc1[N+](=O)[O-];1WUM_NP2_A_201
30105-0003;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;SOLUTION NMR;na;1ZS5_MIB;1ZS5;MIB;A;201;26;13;0;199.248;C13 N O;C13 H13 N O;non-polymer;na;2005-05-23;2022-03-02;2022-05-24;HCYQBFAGILCNRB-BQYQJAHWSA-N;O=C(C)/C=C/c1cn(C)c2c1cccc2;1ZS5_MIB_A_201
30105-0004;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FDZ_5X0;5FDZ;5X0;A;901;52;28;0;384.426;C21 N2 O5;C21 H24 N2 O5;non-polymer;na;2015-12-16;2021-07-21;2022-05-24;OLSMYKUQDJESEU-UHFFFAOYSA-N;C1COCCC1Oc1c(cc(cc1)OCC(=O)Nc1ccccc1)C(=O)NC;5FDZ_5X0_A_901
30105-0005;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE1_12Q;5FE1;12Q;A;901;19;10;0;159.185;C10 N O;C10 H9 N O;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;QYEMNJMSULGQRD-UHFFFAOYSA-N;Cn1c2ccccc2ccc1=O;5FE1_12Q_A_901
30105-0006;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE2_5WV;5FE2;5WV;A;901;18;9;0;147.174;C9 N O;C9 H9 N O;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;JHMBTUMIVBSJFS-UHFFFAOYSA-N;O=C1c2ccccc2CN1C;5FE2_5WV_A_901
30105-0007;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE3_5WX;5FE3;5WX;A;904;20;12;0;164.161;C8 N2 O2;C8 H8 N2 O2;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;YFNIGSJHKGKXEQ-UHFFFAOYSA-N;COc1c2c(N)noc2ccc1;5FE3_5WX_A_904
30105-0008;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE4_5WY;5FE4;5WY;A;903;21;12;0;179.173;C9 N O3;C9 H9 N O3;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;OIYLTYTXMKZKCR-UHFFFAOYSA-N;c1ccc2OCCOc2c1C(=O)N;5FE4_5WY_A_903
30105-0009;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE5_2QC;5FE5;2QC;B;906;21;12;0;191.253;C9 N3 S;C9 H9 N3 S;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;FWSCINFUBQNPJM-UHFFFAOYSA-N;c1cc(CN)ccc1c1nnsc1;5FE5_2QC_B_906
30105-0010;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE6_5WZ;5FE6;5WZ;A;909;27;11;0;168.236;C9 N2 O;C9 H16 N2 O;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;GCYSQXZPDQBVCH-UHFFFAOYSA-N;C1CN(C(=O)C2CC2)CCC1N;5FE6_5WZ_A_909
30105-0011;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE7_5WU;5FE7;5WU;A;902;28;14;0;194.230;C10 N2 O2;C10 H14 N2 O2;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;NUFKJJIXCWBCHD-UHFFFAOYSA-N;c12c(C(=O)CCC2)c(C)nn1CCO;5FE7_5WU_A_902
30105-0012;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE8_5WT;5FE8;5WT;A;901;31;17;0;230.262;C13 N2 O2;C13 H14 N2 O2;non-polymer;na;2015-12-16;2016-03-30;2022-05-24;YAOZNWQIDDSLHQ-UHFFFAOYSA-N;Cc1cc(=O)n(C)c2cc(ccc12)NC(=O)C;5FE8_5WT_A_901
30105-0013;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5FE9_5WS;5FE9;5WS;A;901;31;17;0;266.316;C12 N2 O3 S;C12 H14 N2 O3 S;non-polymer;na;2015-12-16;2021-07-21;2022-05-24;LJTKZAIXTKZSBU-UHFFFAOYSA-N;Cc1cc(=O)n(C)c2cc(ccc12)NS(=O)(=O)C;5FE9_5WS_A_901
30105-0014;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5LVQ_2LX;5LVQ;2LX;A;904;33;16;0;235.279;C13 N O3;C13 H17 N O3;non-polymer;na;2016-09-14;2017-01-11;2022-05-24;WZBIMVSWUWZIHN-UHFFFAOYSA-N;CNC(=O)c1ccccc1OC1CCOCC1;5LVQ_2LX_A_904
30105-0015;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5LVR_78Y;5LVR;78Y;A;904;24;14;0;202.213;C10 N4 O;C10 H10 N4 O;non-polymer;na;2016-09-14;2017-01-11;2022-05-24;IHPOVUXVIZRYAC-UHFFFAOYSA-N;c1(ccccc1)n1nc(C(=O)N)c(n1)C;5LVR_78Y_A_904
30105-0016;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;5MKX_82I;5MKX;82I;A;901;17;9;0;173.600;C6 Cl N3 O;C6 H8 Cl N3 O;non-polymer;na;2016-12-05;2018-01-24;2022-05-24;ACZYSEPOODWZET-UHFFFAOYSA-N;CNc1cnn(C)c(=O)c1Cl;5MKX_82I_A_901
30105-0017;PCAF/H4;Q92831;3;PCAF;H4;I;301;30105;Homo sapiens;X-RAY DIFFRACTION;na;6J3O_B4L;6J3O;B4L;A;900;37;18;0;261.323;C13 N5 O;C13 H19 N5 O;non-polymer;na;2019-01-05;2019-05-22;2022-05-24;DIBDHOFCFXCFCB-SECBINFHSA-N;c1cc2c(c(=O)n(c(N[C@H]3CN(CCC3)C)n2)C)[nH]1;6J3O_B4L_A_900
30307-0001;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;3MB3_MB3;3MB3;MB3;A;1;14;5;0;99.131;C5 N O;C5 H9 N O;non-polymer;na;2010-03-25;2012-04-11;2022-05-24;SECXISVLQFMRJM-UHFFFAOYSA-N;CN1CCCC1=O;3MB3_MB3_A_1
30307-0002;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENB_5Q5;5ENB;5Q5;A;1501;20;10;0;166.243;C8 N2 S;C8 H10 N2 S;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;ACLZYRNSDLQOIA-UHFFFAOYSA-N;NC(=S)Nc1ccccc1C;5ENB_5Q5_A_1501
30307-0003;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENC_5QD;5ENC;5QD;A;1503;20;11;0;218.080;C9 Cl2 N O;C9 H9 Cl2 N O;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;MDSIORNLJCVXLC-UHFFFAOYSA-N;c1(cccc(c1CNC(=O)C)Cl)Cl;5ENC_5QD_A_1503
30307-0004;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENE_5Q8;5ENE;5Q8;A;1501;23;14;0;199.209;C11 N3 O;C11 H9 N3 O;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;DCUCOAMWPAFMQZ-UHFFFAOYSA-N;N#Cc1c(N)oc(n1)Cc1ccccc1;5ENE_5Q8_A_1501
30307-0005;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENF_5Q7;5ENF;5Q7;A;1503;22;11;0;165.192;C8 N3 O;C8 H11 N3 O;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;SLPCJMOIVJSWSS-UHFFFAOYSA-N;N#Cc1c(N)oc(n1)CC(C)C;5ENF_5Q7_A_1503
30307-0006;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENH_5QB;5ENH;5QB;A;1501;29;14;0;209.242;C11 N O3;C11 H15 N O3;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;KOFRPILEEFGDBE-UHFFFAOYSA-N;c1(cccc(c1CNC(=O)C)OC)OC;5ENH_5QB_A_1501
30307-0007;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENI_5QA;5ENI;5QA;A;1501;22;13;0;234.079;C9 Cl2 N O2;C9 H9 Cl2 N O2;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;OANNQEVHRXLEDB-UHFFFAOYSA-N;c1cc(c(CNC(=O)CO)c(c1)Cl)Cl;5ENI_5QA_A_1501
30307-0008;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5ENJ_5Q9;5ENJ;5Q9;A;1501;23;12;0;232.106;C10 Cl2 N O;C10 H11 Cl2 N O;non-polymer;na;2015-11-09;2018-07-11;2022-05-24;UENKEFYXNFQIIC-UHFFFAOYSA-N;c1(c(cccc1Cl)Cl)CN(C(=O)C)C;5ENJ_5Q9_A_1501
30307-0009;PHIP-2/H4;Q8WWQ0;3;PHIP-2;H4;III;303;30307;Homo sapiens;X-RAY DIFFRACTION;7BBP;5RJJ_HH8;5RJJ;HH8;A;1501;15;10;0;209.043;C8 Br N2;C8 H5 Br N2;non-polymer;CYS 1335 A CB <=> HH8 1502 C BR1;2020-06-02;2020-06-17;2022-05-24;QYXNSNJTMIEAPG-UHFFFAOYSA-N;c12c(cccn2)c(Br)ccn1;5RJJ_HH8_A_1501
